"Link","Photo Url","Price","Name","City"
"https://www.facebook.com/marketplace/np/item/1760438364802460/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/470856549_512340521812091_7969086840538615523_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=946e27&_nc_ohc=VOgnlIMcfC0Q7kNvgGA1HFp&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYB9Fsao4hEmR8kv45AD-C1d7oj74J-2Zb6VZIH0ylWDgg&oe=67874560","150 960 лв.","Двустаен, Овча купел 2","София, България"
"https://www.facebook.com/marketplace/np/item/1349652616410829/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/471610935_1993307747814431_2326815202350453863_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=rhrADAsChckQ7kNvgETSklT&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYCzM4wJP_USDMi4XCH_hd7tqXFywr6WEhuhUVu5quECxg&oe=678757A7","335 000 лв.","Къща в Мусачево","София, България"
"https://www.facebook.com/marketplace/np/item/958123286246426/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/473131637_9688472301182011_2312723879117475432_n.jpg?stp=c125.0.750.750a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=f80G-lbJPSIQ7kNvgHKgZlQ&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYBvdRABxzXZEcuZWTdjBiX9BI8tNWs5b1wMrXZAk1u7bg&oe=67875A94","140 000 лв.","Двустаен панелен апартамент в Надежда 4","София, България"
"https://www.facebook.com/marketplace/np/item/1309191630378411/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/471530166_10212326338151794_7250694098275915558_n.jpg?stp=c126.0.756.756a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=FwJL-ilKyn0Q7kNvgF54jfc&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYD8Ej1kiYa-SPtJ652oTLRoIxiJcw-27FRouMLb_8dWVA&oe=67874E85","60 000 лв.","Парцел с фургони","Bobov Dol"
"https://www.facebook.com/marketplace/np/item/1347990833232018/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/473067218_10231978544619311_5639686036866641861_n.jpg?stp=c236.0.608.608a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Lk_8w38MtFIQ7kNvgEfeWVj&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYA7vPHgHFEN8Jy0zmkb0dGJPl75o4xpdkmgkSugGaqxZw&oe=678766E7","105 000 лв.","ЮЖЕН!!! ДВОР - БОНУС !!! НАЙ ДОБРА ЦЕНА","София, България"
"https://www.facebook.com/marketplace/np/item/1189422385691045/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/464126692_1189187802379402_5575801050842545948_n.jpg?stp=c94.0.563.563a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=E2pF8TabU4wQ7kNvgH2QtT_&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYAHCZzBVKmfJ2yfHFr-S0pLnw5aGvyyUV55TYu9eKLMdw&oe=678765DA","115 000 лв.","Продавам, заменям къща в гр. Радомир. Тих и спокоен град, с бърз достъп до София. БАРТЕР!","Radomir"
"https://www.facebook.com/marketplace/np/item/8940642159338680/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472331604_28928946236704487_104909526928158614_n.jpg?stp=c161.0.639.639a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=N1Vw7Q6XbrwQ7kNvgFJ2GGM&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A0LFDgr7qN01w9bcu-vexLD&oh=00_AYAHQKIMkAQ7SC7VjAKZKLiFKs0PTfzJwpN9enq7G-qo4w&oe=67874F9E","247 284 лв.","4-стаен с възможност за преустрояване в 2 двустайни","София, България"
"https://www.facebook.com/marketplace/np/item/1499469811445344/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/467592003_10161760479807357_4265008252462388834_n.jpg?stp=c342.0.1365.1365a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=GmrYrXcXhkYQ7kNvgHmWMpS&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYD6dn44O3fhp0n_x4vaLMnKu9yqCb893Ae-fU-_OKR4iQ&oe=678741FB","157 000 лв.","Маломерен, тристаен апартамент, Света Троица, тухла","София, България"
"https://www.facebook.com/marketplace/np/item/8518347551603685/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472555516_2921071981382582_5379618450183410794_n.jpg?stp=c0.118.495.495a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=gMrJq3HwXM4Q7kNvgFRye5Q&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYDMhS-d1gGbVNr4zDadf-H8f1j-_KzMRePTEGRlpEivOw&oe=67876E9A","23 000 лв.","Продажба на УПИ, 223 м2, с. Мърчаево,  23000Е","София, България"
"https://www.facebook.com/marketplace/np/item/1067458988039325/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/411408943_1895278680909431_7175299097735562442_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=zh89-xV8z0UQ7kNvgEGWsWB&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYBaQ7FKiJjGPuYlgra19XtPeWWHpOejZLSRg8Z-46Ycug&oe=67875213","1 лв.","Тристаен апартамент за продан","Blagoevgrad"
"https://www.facebook.com/marketplace/np/item/1585152369033307/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472316548_2292178741148371_4656391534168037426_n.jpg?stp=c0.217.943.943a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=RcyTwDf7kBkQ7kNvgGwddGC&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYDizInMk8ASf0fLhIasnk4H7jnfAZSn03hSZgdZJS9Tww&oe=67876465","180 000 лв.","Акт 16","София, България"
"https://www.facebook.com/marketplace/np/item/1114124566830894/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/473064985_122172067172053496_4801122850777086051_n.jpg?stp=c0.84.765.765a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=_GdT04EPt-MQ7kNvgGeWiFb&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYAM16IHTejM24ima33w_fNftFaYu0g7CpGf8QuJcu6H7Q&oe=67876FF5","125 000 лв.","Продавам кьща 125 000 евр","София, България"
"https://www.facebook.com/marketplace/np/item/587558870314457/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/469857786_8713846558650377_7530116086166069394_n.jpg?stp=c0.79.720.720a_cp6_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=946e27&_nc_ohc=34GcAHXfFg8Q7kNvgG-i0ER&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYAYRAdYrTg21xdqeGB-C6NYflzkW8i-JdLEoOCUqc79uw&oe=67875806","160 000 лв.","Къща в с. Мало Малово, общ. Драгоман, цена 160 000 евро","Godech"
"https://www.facebook.com/marketplace/np/item/541843551801461/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/465860937_10226390072839279_619875902210803788_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=WvDE3dgbL0oQ7kNvgED-Jzu&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYAvLZL1W7DmlY9-nfyPaiZMAltWXnZb30zQ1EpZwVVybw&oe=67873EA2","269 000 лв.","Тристаен апартамент в кв.Изток","София, България"
"https://www.facebook.com/marketplace/np/item/576512258450227/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/470143795_3951747505103771_7898076389122283570_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=t11EUZBtPfAQ7kNvgHIMrcY&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYCKFgMuyn5RlBP-zSOgAPWicz9LhD0euM1fdftUtoaarQ&oe=67875CC3","89 000 лв.","Продавам 3-стаен апартамент гр Ботевград [hidden information]","Botevgrad"
"https://www.facebook.com/marketplace/np/item/1118371339896223/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/465225306_1249559709581643_4223412436318820402_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=U-MRkvnmK4oQ7kNvgEZ_lmX&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYA4PehTKe_nFwn61nSsk2-JRInLyOscdkLwX1uPTCTXFQ&oe=6787498D","92 000 лв.","ПРОДАВА СЕ ЕДНОСТАЕН  АПАРТАМЕНТ В ГРАД ПЕРНИК КВ.ХРИСТО БОТЕВ","Pernik, Bulgaria"
"https://www.facebook.com/marketplace/np/item/620204130349361/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/471302752_2911916848964762_6765143645463348182_n.jpg?stp=c0.111.519.519a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=3jEOw39P3KUQ7kNvgERSU0d&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A_aOmSA3tuDxrTMwrULxp1t&oh=00_AYCoLsUT5keCadVx7E_qVg4EDEBwUnvAPzUqUo0LKqFJew&oe=67874FBF","81 500 лв.","Продажба на УПИ, 1160 м2, с. Мърчаево,  81500Е","София, България"
"https://www.facebook.com/marketplace/np/item/864804125547185/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/469763541_870058725005469_6714231122219667171_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=3WpqrZ9o2f4Q7kNvgFk1Fa8&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYAZ7C4QjE22UeBljeiUZ2ER-Y73hJG2aOV1iaUgRRUwEg&oe=67876F2D","179 000 лв.","Обзаведен тристаен апартамент на метри от метростанция и парк в София","София, България"
"https://www.facebook.com/marketplace/np/item/406298392547025/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/465999041_578239061331964_526775927049850319_n.jpg?stp=c210.0.540.540a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=xTqLvYOI8LcQ7kNvgGHHqPu&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYCMSL5jJ0o5rfkztenjLuJlZ1uIRYiM8UYG2pBjrbOGQA&oe=67875707","140 000 лв.","Продава двустаен Хиподрума","София, България"
"https://www.facebook.com/marketplace/np/item/752055763792122/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/468434524_603578375338835_399196102011370425_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=247b10&_nc_ohc=DPBfAgMzvYMQ7kNvgGaIOty&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYAyB5qrlxLtTc70aRkEuYIwesuJtnobdUj7D1HqsoZqQA&oe=6787557B","280 000 лв.","Продавам къща в с. Нови хан","София, България"
"https://www.facebook.com/marketplace/np/item/619768037043367/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472076981_10232087077493506_288151538159529577_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=KJpF2JFIh5sQ7kNvgEoEWW9&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYBV7qkHI58SJE-fB0nVPZy4kjgJV4i6r3bn2OdTDyt5WA&oe=67876577","499 927 лв.","Тази къща не е за всеки","София, България"
"https://www.facebook.com/marketplace/np/item/927577676019207/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/471666004_617039240827779_4860159739855364432_n.jpg?stp=c0.166.1536.1536a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=rHwUVnzOGuEQ7kNvgF0YKym&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYADXBZep5ZP8UOZCM32Ji3WnVeGkfpAjQnX5a_uiiy9cw&oe=678770A0","9000 лв.","Парцел на язовир Огоста 200кв метра ако желаете имаме и каравана за 3700лева","Берковица"
"https://www.facebook.com/marketplace/np/item/1316783636409926/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472746411_3952902751633230_5204866727318164075_n.jpg?stp=c0.132.1200.1200a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Aw1Fp4ISxGsQ7kNvgHrCT1s&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYCRJutOkE4g7qiihoRqEFgLDlPLNugnPMKB6H1k47OKGQ&oe=678770FA","180 000 лв.","Обзаведен в кв. Витоша с Акт 16","София, България"
"https://www.facebook.com/marketplace/np/item/976232864408365/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472104660_9367893806588248_3533608097970517028_n.jpg?stp=c0.45.1014.1014a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=zVy-_tSS8hMQ7kNvgGbZbhF&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYAZw1eq766dxm3_NSgE4OEzjKGqPOWBUdMUZ_NAvFXINA&oe=67873F05","138 000 лв.","Берковица.Къща близнак на 2 етажа","Берковица"
"https://www.facebook.com/marketplace/np/item/898446229116013/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/472903042_609217998177496_6014433936863112313_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=T-9nEZJMU1UQ7kNvgHjS11K&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYA4ymoCi1p6H8jQkjW-eIMPNOJwyaSA-r6YvsqEMP6GPA&oe=67874FAC","800 лв.","Ножица за арматура","Pravets"
"https://www.facebook.com/marketplace/np/item/1788698591956659/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/471199080_626737323028182_2065145188471505809_n.jpg?stp=c47.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=xAOcPlBXB90Q7kNvgEFhwHq&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYAqas4Ou9wcB_5tv3_iiZfWvTVuSIX2S_lumkANjvOc9w&oe=678775EA","168 000 лв.","Тристаен апартамент в кв. ,,Надежда” 4","София, България"
"https://www.facebook.com/marketplace/np/item/553156417510998/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472190107_10226766181729390_3832803832699494120_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=31WGpHktsHkQ7kNvgH0slA8&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ATQO-U4SsQpiEfhBLs9jlKn&oh=00_AYDJMxLXz0KYlxQD2wovx7_81Q0hCmANSVUJAOK7dEC7bw&oe=67876945","420 000 лв.","Къща с акт 16","София, България"
"https://www.facebook.com/marketplace/np/item/1118909493353571/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472703057_9435416899816159_6563530401273148386_n.jpg?stp=c125.0.750.750a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=AbPEzeNpUsUQ7kNvgEQxg_t&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYDWUBr3CtaiFjRThEQHGGxqFnUIkenWIaub8HqtLWCKMQ&oe=678748B4","97 000 лв.","Парцел на 12 км от София с разрешително за строеж","София, България"
"https://www.facebook.com/marketplace/np/item/1318722052782895/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472798342_10233650761305914_3141953780389383790_n.jpg?stp=c0.66.600.600a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=FqVOas6YcIsQ7kNvgGpfuZX&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYAt7AmvLNOpG04fZywWsad9zQxlXkTcIoCL0SSNN_DRPQ&oe=678750A5","28 000 лв.","Гараж в Овча купел","София, България"
"https://www.facebook.com/marketplace/np/item/533063603114491/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/472782148_3981746892151271_7180247451072016659_n.jpg?stp=c41.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=liyQ0BM1W58Q7kNvgEcgctS&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYCaVBKqbaDoEitwf1Hb_nY3bWQZkdL-XPMHwxXXA93QFQ&oe=678774F2","57 000 лв.","🏠 ГОТОВ ЗА ОТДАВАНЕ ПОД НАЕМ – 600 лв !!! 💰","София, България"
"https://www.facebook.com/marketplace/np/item/1989453828148952/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/470615746_10236383960558073_8573153802522495415_n.jpg?stp=c160.0.640.640a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=D4a4VxGuQN8Q7kNvgF8ZzRZ&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYC1rljMogW9m5A_B_neBkFkv_haqo4MYZX0BQgcioiIQg&oe=67875A7B","129 900 лв.","Тристаен на цената на двустаен","София, България"
"https://www.facebook.com/marketplace/np/item/1691884775099700/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472169703_9237574902952695_4105458819792142447_n.jpg?stp=c137.0.806.806a_dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=3aW3dBWDcOUQ7kNvgFCA51G&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYANQDd22bYwsDjeBxjTP0Q3oI8fZPGBpCtjStTt7liqqg&oe=678754C5","144 999 лв.","Продава 2-СТАЕН","София, България"
"https://www.facebook.com/marketplace/np/item/1626308144627241/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473196142_625291423395556_1807539859478611352_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=rUbzrKSTF1IQ7kNvgFDzA2f&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYD53XLj5sZv5R1KlQ5PLTAhqHUp6xJc73sREOBDarWXgw&oe=678743F5","111 000 лв.","Цената е в евро! 2-стаен апартамент плюс търговско помещение на бул. Стамболийски и бул. Вардар!","София, България"
"https://www.facebook.com/marketplace/np/item/2122960904826710/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/465819288_8955778901110020_811017341818061608_n.jpg?stp=c256.0.1537.1537a_dst-jpg_s261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=454cf4&_nc_ohc=9onxlLPLoNEQ7kNvgG4K6tb&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYD-vk1oS9vm1EsNTG0e8OJIUL4UyKbeS2LXf-59AdHjkQ&oe=67874792","157 000 лв.","ЦЕНАТА Е В ЕВРО ! ! ! Продавам -3-Стаен – София, Банишора","София, България"
"https://www.facebook.com/marketplace/np/item/1271896583930278/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472919637_1267086937735951_2242133235851356861_n.jpg?stp=c188.0.1125.1125a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=wybTpX2rMBsQ7kNvgGPyK8X&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYChSqgJ-XHQ0XqeOWbN-hqEKOrTeW9J1siZtSXJi2pQhw&oe=67877354","89 000 лв.","Продавам едностайно ателие в ж.к. Света Троица","София, България"
"https://www.facebook.com/marketplace/np/item/1566791027281042/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/469301745_597418186285378_4833815364562121845_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=Epd1Cb3Z1xcQ7kNvgE36hZM&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYCjYWDpHiwIzKiR6H97yNO_NmtB1V5hnYJUXlWlI3SSdw&oe=67875251","322 000 лв.","Впечатляващ  тристаен апартамент в центъра на София","София, България"
"https://www.facebook.com/marketplace/np/item/601689905619443/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/467543721_1560782831206951_143735950463672480_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=247b10&_nc_ohc=04ZlsrT0ymUQ7kNvgEVRmba&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=A6FPodtdzki7Estj10aExde&oh=00_AYDMn79C5QNlAAk9C7r_ClngppIBXufd8KHBC2EfBdpG_g&oe=67876367","74 999 лв.","ТОП ЦЕНА !!! НА 40 МИНУТИ ОТ СОФИЯ !!! ИЗРЯДНИ ДОКУМЕНТИ","Septemvri"
